OrderID,PrevClinName1,PrevClinName2,ClinCityCode,ClinStateCode,IVF_Rate,GIFT_Rate,ZIFT_Rate,Combo_Rate,ICSI_Rate,Unstimulated_Rate,Gest_Rate,PGD_Rate,eSETTotal,Diag_TubalRate,Diag_OvulatoryRate,Diag_DORRate,Diag_EndometriosisRate,Diag_UterineRate,Diag_MaleRate,Diag_OtherRate,Diag_UnknownRate,Diag_ComboNoMaleRate,Diag_ComboMaleRate,MedicalDirector,FshNDCycle1,FshNDCycle2,FshNDCycle3,FshNDCycle4,FshNDCycle5,FshNDImplant1,FshNDImplant2,FshNDImplant3,FshNDImplant4,FshNDImplant5,FshNDPregRate1,FshNDPregRate2,FshNDPregRate3,FshNDPregRate4,FshNDPregRate5,FshNDLvBirthsRate1,FshNDLvBirthsRate2,FshNDLvBirthsRate3,FshNDLvBirthsRate4,FshNDLvBirthsRate5,FshCI1,FshCI2,FshCI3,FshCI4,FshCI5,FshNDRetsRate1,FshNDRetsRate2,FshNDRetsRate3,FshNDRetsRate4,FshNDRetsRate5,FshNDTransRate1,FshNDTransRate2,FshNDTransRate3,FshNDTransRate4,FshNDTransRate5,FshNDSnglLB_TransRate1,FshNDSnglLB_TransRate2,FshNDSnglLB_TransRate3,FshNDSnglLB_TransRate4,FshNDSnglLB_TransRate5,FshNDCansRate1,FshNDCansRate2,FshNDCansRate3,FshNDCansRate4,FshNDCansRate5,FshNDEmbryosRate1,FshNDEmbryosRate2,FshNDEmbryosRate3,FshNDEmbryosRate4,FshNDEmbryosRate5,FshNDTwinPregsRate1,FshNDTwinPregsRate2,FshNDTwinPregsRate3,FshNDTwinPregsRate4,FshNDTwinPregsRate5,FshNDTripPregsRate1,FshNDTripPregsRate2,FshNDTripPregsRate3,FshNDTripPregsRate4,FshNDTripPregsRate5,FshNDMultInfsRate1,FshNDMultInfsRate2,FshNDMultInfsRate3,FshNDMultInfsRate4,FshNDMultInfsRate5,ThwNDTransfers1,ThwNDTransfers2,ThwNDTransfers3,ThwNDTransfers4,ThwNDTransfers5,ThwNDLvBirthsRate1,ThwNDLvBirthsRate2,ThwNDLvBirthsRate3,ThwNDLvBirthsRate4,ThwNDLvBirthsRate5,ThwNDEmbryosRate1,ThwNDEmbryosRate2,ThwNDEmbryosRate3,ThwNDEmbryosRate4,ThwNDEmbryosRate5,FshDnrTransfers,ThwDnrTransfers,FshDnrLvBirthsRate,ThwDnrLvBirthsRate,FshDnrEmbryosRate,ThwDnrEmbryosRate,CurrClinNameAll,DonorEgg,DonorEmbryo,SingleWomen,Surrogates,Cryopreservation,SART_Member,Accreditation,state_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"ADVANCED REPRODUCTIVE CARE CENTER, PA",,BOYNTON BEACH,FLORIDA,100%,0%,0%,0%,33%,0%,0%,0%,0%,16%,22%,16%,0%,0%,8%,5%,11%,5%,0.16,"Tibor E. Polcz, MD",11.00,5.00,3.00,4.00,1.00,14.30,0.67,0.00,0.00,0.00,0.27,0.60,0.00,0.00,0.00,0.18,0.60,0.00,0.00,0.00,,,,,,0.18,1.00,0.00,0.00,0.00,0.18,1.00,0.00,0.00,0.00,0.18,0.67,0.00,0.00,0.00,0.00,0.40,0.33,0.00,0.00,1.9,2,2,2.8,3,0.00,0.33,=,=,=,0.00,0.00,=,=,=,0.00,0.33,=,=,=,1,4,6,0,0,0.00,0.50,0.00,=,=,2,2.3,2.7,=,=,1,0,1.00,=,2,=,"Advanced Reproductive Care Center, PA",Yes,Yes,Yes,Yes,Yes,No,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,FLORIDA FERTILITY INSTITUTE,,CLEARWATER,FLORIDA,100%,0%,0%,0%,84%,0%,<1%,2%,0%,10%,5%,8%,1%,0%,16%,0%,8%,20%,0.32,"Mark D. Sanchez, MD",66.00,29.00,35.00,8.00,1.00,30.40,39.00,20.30,0.00,=,45.50,58.60,34.30,0.25,0.00,39.40,51.70,17.10,0.00,0.00,(27.6Ð52.2),(32.5Ð70.6),(6.6Ð33.6),,,40.6,51.7,19.4,0.00,=,40.6,51.7,22.2,0.00,=,20.3,17.2,14.8,0.00,=,3,0,11.4,0.13,1.00,2.5,2.7,2.6,2.5,=,33.3,0.41,0.33,0.00,=,16.7,0.18,0.00,0.00,=,50,0.67,0.33,=,=,6,1,0,0,0,0.33,0.00,=,=,=,2.3,1,=,=,=,10,3,0.50,0.00,2.4,2,Florida Fertility Institute,Yes,No,Yes,Yes,Yes,No,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,INFERTILITY & REPRODUCTIVE MEDICINE OF SOUTH BROWARD,"KENNETH M. GELMAN, MD",COOPER CITY,FLORIDA,100%,0%,0%,0%,87%,0%,0%,18%,0%,3%,23%,0%,2%,0%,0%,9%,6%,25%,0.31,"Kenneth Gelman, MD",23.00,8.00,9.00,9.00,4.00,25.50,0.05,0.08,9.50,0.09,39.10,0.13,0.11,0.22,0.25,30.40,0.13,0.00,0.11,0.00,(13.2Ð52.9),,,,,30.4,0.14,0.00,0.11,0.00,33.3,0.17,0.00,0.13,0.00,19,0.17,0.00,0.13,0.00,0,0.13,0.22,0.00,0.00,2.6,3.2,2.6,2.6,2.8,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,=,0.00,=,3,1,0,0,0,0.33,0.00,=,=,=,1.7,1,=,=,=,0,0,=,=,=,=,"Infertility & Reproductive Medicine of South Broward, Kenneth M. Gelman, MD",No,No,Yes,No,Yes,No,No,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"SPECIALISTS IN REPRODUCTIVE MEDICINE & SURGERY, PA","CRAIG R. SWEET, MD",FORT MYERS,FLORIDA,100%,0%,0%,0%,93%,0%,0%,12%,2%,17%,4%,31%,7%,0%,19%,8%,1%,2%,0.11,"Craig R. Sweet, MD",23.00,17.00,13.00,3.00,2.00,21.70,32.30,24.00,0.20,0.00,39.10,0.35,0.46,0.33,0.00,34.80,0.35,0.15,0.33,0.00,(16.4Ð57.3),,,,,34.8,0.43,0.17,0.33,0.00,36.4,0.43,0.22,0.50,0.00,31.8,0.14,0.00,0.50,0.00,0,0.18,0.08,0.00,0.00,2.1,2.2,2.8,2.5,1,0.11,0.67,0.33,0.00,=,0.00,0.00,0.00,0.00,=,0.13,0.67,1.00,0.00,=,5,1,2,1,0,0.40,0.00,0.00,0.00,=,2.2,2,1,2,=,12,11,0.25,0.36,1.6,2.2,"Specialists in Reproductive Medicine & Surgery, PA, Craig R. Sweet, MD",Yes,Yes,Yes,Yes,Yes,No,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,UNIVERSITY OF FLORIDA WOMEN'S HEALTH AT MAGNOLIA PARKE,,GAINESVILLE,FLORIDA,100%,0%,0%,0%,57%,0%,0%,6%,0%,10%,<1%,0%,6%,0%,15%,20%,10%,20%,0.19,"Orhan Bukulmez, MD",46.00,19.00,17.00,8.00,1.00,44.60,37.50,44.00,0.00,0.50,52.20,0.42,0.41,0.00,1.00,50.00,0.42,0.35,0.00,1.00,(34.9Ð65.1),,,,,52.3,0.47,0.46,0.00,1.00,56.1,0.50,0.55,0.00,1.00,26.8,0.31,0.36,0.00,1.00,4.3,0.11,0.24,0.38,0.00,2,2,2.3,2.5,2,54.2,0.50,0.29,=,0.00,0,0.00,0.14,=,0.00,52.2,0.38,0.33,=,0.00,4,4,1,1,0,0.25,0.00,0.00,0.00,=,2,1.5,1,2,=,9,0,0.56,=,2,=,University of Florida Women's Health at Magnolia Parke,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,ASSISTED FERTILITY PROGRAM OF NORTH FLORIDA,,JACKSONVILLE,FLORIDA,97%,0%,3%,0%,34%,0%,0%,0%,2%,12%,11%,31%,1%,8%,12%,1%,18%,3%,0.02,"Marwan M. Shaykh, MD",30.00,21.00,9.00,7.00,3.00,16.20,20.40,0.00,0.00,0.25,26.70,33.30,0.00,0.00,0.33,23.30,23.80,0.00,0.00,0.33,(9.9Ð42.3),(8.2Ð47.2),,,,24.1,0.28,0.00,0.00,0.50,25,0.29,0.00,0.00,0.50,21.4,0.18,0.00,0.00,0.50,3.3,14.3,0.00,0.00,0.33,2.6,2.9,2.4,4,2,0.25,0.43,=,=,0.00,0.13,0.00,=,=,0.00,0.14,0.40,=,=,0.00,2,0,0,1,0,0.50,=,=,0.00,=,2.5,=,=,2,=,10,6,0.30,0.00,2.9,2.2,Assisted Fertility Program of North Florida,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE,,JACKSONVILLE,FLORIDA,100%,0%,0%,0%,79%,0%,<1%,<1%,2%,3%,3%,8%,4%,<1%,28%,2%,2%,5%,0.46,"Kevin L. Winslow, MD",210.00,104.00,80.00,21.00,9.00,36.50,22.60,18.30,5.90,3.80,41.00,33.70,31.30,4.80,0.11,39.50,29.80,25.00,4.80,0.00,(32.9Ð46.5),(21.2Ð39.6),(16.0Ð35.9),(0.1Ð23.8),,43.7,34.8,28.2,0.07,0.00,50.6,37.3,29.4,0.08,0.00,28,26.5,19.1,0.00,0.00,9.5,14.4,11.3,33.3,0.22,2.2,2.6,2.9,2.6,3.7,48.8,40,28,1.00,0.00,3.5,0,8,0.00,0.00,44.6,29,35,1.00,=,121,45,48,13,6,39.7,28.9,33.3,0.23,0.17,2.2,2,2.2,2.2,2.3,52,50,50,20,2.1,2.1,Florida Institute for Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,JACKSONVILLE CENTER FOR REPRODUCTIVE MEDICINE,,JACKSONVILLE,FLORIDA,100%,0%,0%,0%,30%,0%,<1%,<1%,2%,6%,11%,16%,2%,<1%,6%,7%,0%,37%,0.15,"Michael D. Fox, MD",88.00,24.00,25.00,10.00,1.00,33.90,24.40,16.30,8.00,0.00,43.20,37.50,20.00,0.20,0.00,37.50,20.80,4.00,0.00,0.00,(27.4Ð48.5),(7.1Ð42.2),(0.1Ð20.4),,,40.7,22.7,4.5,0.00,0.00,43.4,25,4.8,0.00,0.00,28.9,25,4.8,0.00,0.00,8,8.3,12,0.10,0.00,2.3,2.3,2,3.1,2,42.1,0.22,0.40,0.00,=,5.3,0.00,0.00,0.00,=,33.3,0.00,0.00,=,=,18,4,2,3,0,0.17,0.50,0.00,0.00,=,1.9,2.3,2,1.7,=,18,16,0.28,0.13,1.9,1.9,Jacksonville Center for Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,Yes,Pending,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"GENE F. MANKO, MD, INC.",,JUPITER,FLORIDA,100%,0%,0%,0%,58%,0%,0%,0%,0%,31%,0%,0%,0%,0%,46%,0%,8%,0%,0.15,"Gene F. Manko, MD",7.00,3.00,2.00,0.00,0.00,0.62,1.00,1.00,=,=,0.71,0.67,0.50,=,=,0.71,0.67,0.50,=,=,,,,,,0.71,1.00,0.50,=,=,0.83,1.00,1.00,=,=,0.67,0.50,1.00,=,=,0.00,0.33,0.00,=,=,2.2,1.5,1,=,=,0.20,0.50,0.00,=,=,0.20,0.00,0.00,=,=,0.20,0.50,0.00,=,=,0,1,0,0,0,=,1.00,=,=,=,=,2,=,=,=,0,0,=,=,=,=,This clinic has closed or reorganized since 2009.  Information on current clinic services and profile therefore is not provided here.  Contact the NASS Help Desk for current information about this clinic.,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,CENTER FOR REPRODUCTIVE MEDICINE,"STEPHEN W. WELDEN, MD",LUTZ,FLORIDA,100%,0%,0%,0%,10%,0%,2%,0%,3%,9%,0%,13%,2%,2%,19%,10%,43%,0%,0.02,"Stephen W. Welden, MD",19.00,13.00,5.00,2.00,1.00,20.50,17.90,0.17,0.00,0.00,0.37,0.31,0.20,0.00,0.00,0.26,0.31,0.20,0.00,0.00,,,,,,0.28,0.31,0.20,0.00,0.00,0.28,0.31,0.20,0.00,0.00,0.22,0.31,0.00,0.00,0.00,0.05,0.00,0.00,0.50,0.00,2.2,2.2,2.4,1,4,0.29,0.25,1.00,=,=,0.00,0.00,0.00,=,=,0.20,0.00,1.00,=,=,4,2,1,0,0,0.00,0.00,0.00,=,=,2.5,3,3,=,=,13,6,0.46,0.00,2.1,3,"Center for Reproductive Medicine, Stephen W. Welden, MD",Yes,Yes,Yes,Yes,Yes,No,No,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,IVF FLORIDA,,MARGATE,FLORIDA,100%,0%,0%,0%,60%,0%,2%,<1%,7%,11%,5%,21%,8%,2%,18%,7%,8%,9%,0.11,"David I. Hoffman, MD",263.00,166.00,165.00,71.00,24.00,36.70,28.70,10.40,4.20,8.30,46.40,42.80,21.80,9.90,16.70,40.30,32.50,15.20,7.00,12.50,(34.3Ð46.5),(25.5Ð40.2),(10.1Ð21.5),(2.3Ð15.7),(2.7Ð32.4),47.1,37.8,18.8,10.2,0.20,48.8,40,21,10.6,0.21,35.5,27.4,17.6,8.5,0.21,14.4,13.9,19.4,31,37.5,1.9,2.2,2.8,3.6,3.4,27.9,25.4,13.9,0.14,0.00,0.8,2.8,0,0.00,0.00,27.4,31.5,16,0.20,0.00,57,38,20,11,0,57.9,39.5,35,0.27,=,1.9,1.9,2.1,2.4,=,66,25,47,32,1.8,1.9,IVF Florida,Yes,No,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,FERTILITY & REPRODUCTIVE MEDICINE CENTER FOR WOMEN,,MELBOURNE,FLORIDA,100%,0%,0%,0%,28%,0%,5%,0%,0%,2%,4%,8%,0%,2%,10%,6%,10%,27%,0.33,"Diran Chamoun, MD",13.00,11.00,6.00,6.00,3.00,11.50,33.30,0.23,0.07,0.00,0.23,0.45,0.50,0.33,0.00,0.08,0.45,0.50,0.17,0.00,,,,,,0.09,0.45,0.50,0.20,0.00,0.09,0.56,0.60,0.20,0.00,0.09,0.44,0.60,0.20,0.00,0.15,0.00,0.00,0.17,0.00,2.4,2.3,2.6,2.8,4,0.33,0.00,0.00,0.00,=,0.00,0.20,0.00,0.00,=,0.00,0.20,0.00,0.00,=,2,0,0,0,0,0.00,=,=,=,=,2,=,=,=,=,9,2,0.33,0.00,2.6,2,"Viera Fertility Center, Fertility & Reproductive Medicine Center for Women",Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,"FERTILITY & IVF CENTER OF MIAMI, INC.",,MIAMI,FLORIDA,100%,0%,0%,0%,88%,<1%,<1%,5%,2%,4%,3%,6%,2%,<1%,19%,5%,3%,9%,0.48,"Michael H. Jacobs, MD",126.00,95.00,74.00,26.00,10.00,27.70,21.30,19.00,0.00,0.11,38.90,32.60,27.00,0.00,0.20,35.70,27.40,16.20,0.00,0.10,(27.4Ð44.7),(18.7Ð37.5),(8.7Ð26.6),(0.0Ð13.2),,38.1,31.3,18.2,0,0.11,40.5,32.5,19,0.00,0.14,25.2,26.3,12.7,0.00,0.14,6.3,12.6,10.8,15.4,0.10,2.3,2.3,2.4,2.6,2.6,34.7,19.4,35,=,0.00,4.1,3.2,5,=,0.00,37.8,19.2,0.33,=,0.00,45,19,9,9,8,35.6,0.21,0.33,0.56,0.13,1.8,2,1.9,2,2.1,33,4,51.5,0.25,2.1,2.3,"Fertility & IVF Center of Miami, Inc.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PALMETTO FERTILITY CENTER OF SOUTH FLORIDA,,MIAMI,FLORIDA,100%,0%,0%,0%,84%,<1%,2%,2%,<1%,11%,7%,10%,<1%,1%,13%,4%,5%,8%,0.41,"Michael D. Graubert, MD",57.00,34.00,21.00,15.00,3.00,32.20,30.80,14.00,3.10,0.07,54.40,52.90,28.60,0.07,0.33,40.40,38.20,23.80,0.07,0.00,(27.6Ð54.2),(22.2Ð56.4),(8.2Ð47.2),,,41.8,38.2,0.26,0.09,0.00,44.2,38.2,0.29,0.09,0.00,25,14.7,0.24,0.09,0.00,3.5,0,9.5,0.27,0.00,2.3,2.7,2.9,2.9,4.7,35.5,0.39,0.17,0.00,0.00,0,0.11,0.00,0.00,0.00,43.5,0.62,0.20,0.00,=,9,3,2,0,0,0.56,0.67,0.00,=,=,1.9,1.7,2.5,=,=,14,5,0.79,0.80,1.9,1.8,Palmetto Fertility Center of South Florida,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,UNIVERSITY OF MIAMI INFERTILITY CENTER,,MIAMI,FLORIDA,100%,0%,0%,0%,58%,0%,0%,2%,0%,26%,4%,7%,8%,2%,16%,10%,10%,9%,0.09,"George R. Attia, MD",41.00,25.00,25.00,6.00,8.00,36.70,14.70,19.40,0.20,0.00,48.80,16.00,24.00,0.17,0.00,48.80,12.00,20.00,0.00,0.00,(32.9Ð64.9),(2.5Ð31.2),(6.8Ð40.7),,,48.8,14.3,22.7,0.00,0.00,52.6,0.18,0.28,0.00,0.00,39.5,0.12,0.22,0.00,0.00,0,16,12,0.00,0.13,2.1,2,2,2,1.7,35,0.25,0.17,1.00,=,5,0.00,0.00,0.00,=,25,0.33,0.20,=,=,6,10,4,0,0,0.67,0.10,0.00,=,=,2,1.5,1.5,=,=,3,0,0.33,=,2,=,University of Miami Infertility Center,Yes,Yes,No,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"CENTER FOR REPRODUCTIVE MEDICINE, PA",,ORLANDO,FLORIDA,100%,0%,0%,0%,51%,<1%,1%,1%,7%,11%,19%,12%,12%,1%,13%,5%,2%,14%,0.12,"Randall A. Loy, MD",190.00,94.00,84.00,22.00,7.00,42.50,28.10,21.10,7.00,0.00,48.90,45.70,32.10,18.20,0.00,43.20,35.10,23.80,0.00,0.00,(36.0Ð50.5),(25.5Ð45.6),(15.2Ð34.3),(0.0Ð15.4),,50,37.5,27.4,0,0.00,53.2,41.3,29.4,0.00,0.00,31.8,35,20.6,0.00,0.00,13.7,6.4,13.1,9.1,0.14,1.9,2.1,2.4,2.4,2.7,40.9,20.9,29.6,0.00,=,1.1,2.3,3.7,0.00,=,40.2,15.2,30,=,=,22,9,9,3,2,9.1,0.22,0.00,0.00,0.00,1.9,2.3,1.8,2,2,31,7,58.1,0.29,1.9,1.9,"Center for Reproductive Medicine, PA",Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"FRANK C. RIGGALL, MD, PA",,ORLANDO,FLORIDA,100%,0%,0%,0%,19%,0%,0%,0%,0%,26%,7%,10%,7%,0%,7%,3%,0%,32%,0.10,"Frank C. Riggall, MD",6.00,6.00,1.00,1.00,2.00,0.11,0.00,0.00,0.00,0.00,0.17,0.00,1.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,,,,,,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.00,0.50,2.3,2.3,3,3,4,0.00,=,0.00,=,=,0.00,=,0.00,=,=,0.00,=,=,=,=,2,3,3,0,0,0.00,0.00,0.00,=,=,2,3,2,=,=,3,3,0.67,0.33,3,2,This clinic has closed or reorganized since 2009.  Information on current clinic services and profile therefore is not provided here.  Contact the NASS Help Desk for current information about this clinic.,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"NEW LEADERS IN INFERTILITY & ENDOCRINOLOGY, LLC",,PENSACOLA,FLORIDA,100%,0%,0%,0%,84%,0%,0%,<1%,3%,12%,<1%,4%,5%,2%,25%,<1%,3%,24%,0.24,"Barry A. Ripps, MD",64.00,19.00,13.00,5.00,5.00,27.80,14.30,22.60,0.20,0.00,50.00,0.21,0.38,0.20,0.00,42.20,0.21,0.31,0.20,0.00,(29.9Ð55.2),,,,,42.9,0.25,0.31,0.25,0.00,50,0.33,0.31,0.25,0.00,38.9,0.33,0.15,0.00,0.00,1.6,0.16,0.00,0.20,0.00,2.5,2.3,2.4,2.5,2.4,18.8,0.00,0.40,1.00,=,3.1,0.00,0.00,0.00,=,22.2,0.00,0.50,1.00,=,10,0,0,0,0,0.10,=,=,=,=,2.2,=,=,=,=,0,1,=,1.00,=,4,"New Leaders in Infertility & Endocrinology, LLC",No,Yes,Yes,No,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,FERTILITY & GENETICS,,PLANTATION,FLORIDA,100%,0%,0%,0%,67%,2%,0%,2%,0%,1%,0%,13%,0%,0%,13%,0%,0%,21%,0.53,"Mick AbaŽ, MD",11.00,7.00,10.00,11.00,5.00,29.20,0.06,18.20,13.00,0.06,0.55,0.29,0.30,0.18,0.20,0.55,0.14,0.10,0.18,0.20,,,,,,0.55,0.17,0.10,0.18,0.20,0.55,0.17,0.13,0.25,0.20,0.45,0.17,0.13,0.25,0.20,0.00,0.14,0.00,0.00,0.00,2.2,2.7,2.8,2.9,3.6,0.17,0.00,0.33,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,2,4,0,1,0,0.50,0.25,=,0.00,=,2.5,2.8,=,3,=,16,3,0.56,1.00,1.9,2.3,Fertility & Genetics,Yes,No,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"FERTILITY CENTER AND APPLIED GENETICS OF FLORIDA, INC.",,SARASOTA,FLORIDA,100%,0%,0%,0%,53%,0%,4%,16%,3%,15%,2%,28%,2%,0%,19%,14%,4%,5%,0.11,"Julio E. Pabon, MD",40.00,19.00,25.00,8.00,0.00,35.10,30.00,25.80,0.00,=,35.00,0.32,52.00,0.13,=,30.00,0.26,40.00,0.00,=,(16.6Ð46.5),,(21.1Ð61.3),,,40,0.29,45.5,0.00,=,42.9,0.33,47.6,0.00,=,32.1,0.20,33.3,0.00,=,25,0.11,12,0.25,=,2,2,3,2.3,=,0.29,0.50,0.23,0.00,=,0.07,0.00,0.00,0.00,=,0.25,0.40,0.30,=,=,1,3,2,0,1,1.00,0.00,0.00,=,0.00,2,1.7,1.5,=,2,16,8,0.75,0.63,1.8,2.3,"Fertility Center and Applied Genetics of Florida, Inc.",Yes,Yes,Yes,Yes,Yes,No,No,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,SOUTH FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE,,SOUTH MIAMI,FLORIDA,100%,0%,0%,0%,70%,<1%,2%,3%,2%,8%,<1%,2%,2%,<1%,33%,9%,1%,7%,0.37,"Juergen Eisermann, MD",163.00,105.00,112.00,36.00,7.00,44.30,43.60,25.50,27.30,0.25,51.50,46.70,29.50,30.60,0.14,46.60,41.00,19.60,27.80,0.00,(38.8Ð54.6),(31.5Ð51.0),(12.7Ð28.2),(14.2Ð45.2),,52.4,50,26.2,38.5,0.00,58.5,53.1,28.9,47.6,0.00,39.2,29.6,21.1,38.1,0.00,11,18.1,25,27.8,0.57,1.9,2,2.2,2.1,2,33.3,46.9,27.3,0.18,0.00,0,0,3,0.00,0.00,32.9,44.2,27.3,0.20,=,30,13,15,2,2,43.3,0.46,0.13,0.50,0.00,1.9,2.3,1.9,2,2,42,20,47.6,35,1.9,1.9,South Florida Institute for Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"REPRODUCTIVE HEALTH ASSOCIATES, PA",,TAMPA,FLORIDA,100%,0%,0%,0%,66%,0%,0%,0%,0%,1%,1%,7%,0%,1%,13%,1%,3%,6%,0.66,"Catherine L. Cowart, MD",20.00,15.00,16.00,10.00,0.00,9.10,19.40,10.30,3.40,=,15.00,0.27,0.19,0.30,=,15.00,0.27,0.19,0.10,=,(3.2Ð37.9),,,,,0.19,0.33,0.33,0.13,=,0.19,0.33,0.33,0.13,=,0.19,0.17,0.33,0.13,=,20,0.20,0.44,0.20,=,2.1,2.6,3.2,3.6,=,0.00,0.50,0.00,0.00,=,0.00,0.00,0.00,0.00,=,0.00,0.50,0.00,0.00,=,0,1,1,0,0,=,0.00,0.00,=,=,=,2,1,=,=,6,0,0.17,=,2.3,=,"Reproductive Health Associates, PA",Yes,No,Yes,Yes,Yes,Yes,No,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
