OrderID,PrevClinName1,PrevClinName2,ClinCityCode,ClinStateCode,IVF_Rate,GIFT_Rate,ZIFT_Rate,Combo_Rate,ICSI_Rate,Unstimulated_Rate,Gest_Rate,PGD_Rate,eSETTotal,Diag_TubalRate,Diag_OvulatoryRate,Diag_DORRate,Diag_EndometriosisRate,Diag_UterineRate,Diag_MaleRate,Diag_OtherRate,Diag_UnknownRate,Diag_ComboNoMaleRate,Diag_ComboMaleRate,MedicalDirector,FshNDCycle1,FshNDCycle2,FshNDCycle3,FshNDCycle4,FshNDCycle5,FshNDImplant1,FshNDImplant2,FshNDImplant3,FshNDImplant4,FshNDImplant5,FshNDPregRate1,FshNDPregRate2,FshNDPregRate3,FshNDPregRate4,FshNDPregRate5,FshNDLvBirthsRate1,FshNDLvBirthsRate2,FshNDLvBirthsRate3,FshNDLvBirthsRate4,FshNDLvBirthsRate5,FshCI1,FshCI2,FshCI3,FshCI4,FshCI5,FshNDRetsRate1,FshNDRetsRate2,FshNDRetsRate3,FshNDRetsRate4,FshNDRetsRate5,FshNDTransRate1,FshNDTransRate2,FshNDTransRate3,FshNDTransRate4,FshNDTransRate5,FshNDSnglLB_TransRate1,FshNDSnglLB_TransRate2,FshNDSnglLB_TransRate3,FshNDSnglLB_TransRate4,FshNDSnglLB_TransRate5,FshNDCansRate1,FshNDCansRate2,FshNDCansRate3,FshNDCansRate4,FshNDCansRate5,FshNDEmbryosRate1,FshNDEmbryosRate2,FshNDEmbryosRate3,FshNDEmbryosRate4,FshNDEmbryosRate5,FshNDTwinPregsRate1,FshNDTwinPregsRate2,FshNDTwinPregsRate3,FshNDTwinPregsRate4,FshNDTwinPregsRate5,FshNDTripPregsRate1,FshNDTripPregsRate2,FshNDTripPregsRate3,FshNDTripPregsRate4,FshNDTripPregsRate5,FshNDMultInfsRate1,FshNDMultInfsRate2,FshNDMultInfsRate3,FshNDMultInfsRate4,FshNDMultInfsRate5,ThwNDTransfers1,ThwNDTransfers2,ThwNDTransfers3,ThwNDTransfers4,ThwNDTransfers5,ThwNDLvBirthsRate1,ThwNDLvBirthsRate2,ThwNDLvBirthsRate3,ThwNDLvBirthsRate4,ThwNDLvBirthsRate5,ThwNDEmbryosRate1,ThwNDEmbryosRate2,ThwNDEmbryosRate3,ThwNDEmbryosRate4,ThwNDEmbryosRate5,FshDnrTransfers,ThwDnrTransfers,FshDnrLvBirthsRate,ThwDnrLvBirthsRate,FshDnrEmbryosRate,ThwDnrEmbryosRate,CurrClinNameAll,DonorEgg,DonorEmbryo,SingleWomen,Surrogates,Cryopreservation,SART_Member,Accreditation,state_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,THE NEVADA CENTER FOR REPRODUCTIVE MEDICINE,,RENO,NEVADA,100%,0%,0%,0%,61%,0%,2%,11%,2%,7%,1%,11%,1%,2%,7%,6%,9%,37%,0.20,"Russell A. Foulk, MD",63.00,19.00,35.00,4.00,1.00,31.30,28.90,19.20,0.00,0.25,49.20,0.58,25.70,0.00,1.00,39.70,0.53,20.00,0.00,1.00,(27.6Ð52.8),,(8.4Ð36.9),,,41.70,0.53,21.20,0.00,1.00,42.40,0.56,24.10,0.00,1.00,28.80,0.50,13.80,0.00,1.00,4.80,0.00,5.70,0.00,0.00,2.20,2.50,2.70,2.00,4.00,22.60,0.18,0.11,=,0.00,6.50,0.00,0.33,=,0.00,32.00,0.10,0.43,=,0.00,25.00,14.00,11.00,2.00,1.00,32.00,0.36,0.18,0.50,0.00,2.30,2.50,1.90,3.00,3.00,30.00,60.00,50.00,33.30,2.10,2.30,The Nevada Center for Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,DARTMOUTH-HITCHCOCK MEDICAL CENTER,,LEBANON,NEW HAMPSHIRE,100%,0%,0%,0%,44%,0%,0%,<1%,8%,7%,9%,13%,3%,3%,28%,5%,24%,4%,0.06,"Misty B. Porter, MD",61.00,40.00,39.00,15.00,1.00,44.00,27.30,15.70,4.20,0.00,47.50,37.50,33.30,0.07,0.00,45.90,27.50,25.60,0.07,0.00,(33.1Ð59.2),(14.6Ð43.9),(13.0Ð42.1),,,50.90,30.60,29.40,0.11,0.00,54.90,31.40,32.30,0.13,0.00,33.30,17.10,29.00,0.13,0.00,9.80,10.00,12.80,0.40,0.00,1.80,1.90,2.70,3.00,2.00,37.90,0.40,0.08,0.00,=,0.00,0.00,0.00,0.00,=,39.30,0.45,0.10,0.00,=,18.00,2.00,6.00,1.00,0.00,0.33,0.50,0.33,0.00,=,1.80,2.00,2.30,1.00,=,5.00,7.00,0.40,0.14,1.80,1.60,Dartmouth-Hitchcock Medical Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-NEW JERSEY,,BEDMINSTER,NEW JERSEY,100%,0%,0%,0%,87%,<1%,1%,16%,5%,4%,11%,31%,2%,1%,6%,14%,21%,5%,0.06,"Albert J. Peters, DO",67.00,62.00,46.00,21.00,11.00,52.40,18.00,29.40,4.00,0.17,52.20,33.90,32.60,4.80,0.09,44.80,24.20,28.30,4.80,0.00,(32.6Ð57.4),(14.2Ð36.7),(16.0Ð43.5),(0.1Ð23.8),,47.60,25.90,31.70,0.06,0.00,54.50,28.80,40.60,0.10,0.00,32.70,26.90,31.30,0.10,0.00,6.00,6.50,10.90,19.00,0.27,1.90,2.10,2.10,2.50,2.00,40.00,9.50,0.07,0.00,0.00,8.60,0.00,0.13,0.00,0.00,40.00,0.07,0.23,0.00,=,12.00,12.00,9.00,1.00,1.00,0.17,0.08,0.00,1.00,0.00,1.90,1.80,1.60,2.00,2.00,13.00,5.00,0.54,0.60,1.80,2.20,Sher Institute for Reproductive Medicine-New Jersey,Yes,No,Yes,Yes,Yes,No,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,REPRODUCTIVE SCIENCE CENTER OF NEW JERSEY,,EATONTOWN,NEW JERSEY,100%,0%,0%,0%,45%,0%,0%,5%,<1%,7%,6%,21%,5%,0%,20%,2%,4%,18%,0.18,"William Ziegler, DO",101.00,45.00,40.00,11.00,2.00,35.40,31.30,12.00,14.70,0.00,47.50,51.10,25.00,0.36,0.00,42.60,33.30,15.00,0.27,0.00,(32.8Ð52.8),(20.0Ð49.0),(5.7Ð29.8),,,43.90,35.70,17.60,0.27,0.00,44.30,36.60,21.40,0.30,0.00,26.80,26.80,17.90,0.20,0.00,3.00,6.70,15.00,0.00,0.00,2.10,2.30,2.70,3.40,2.50,37.50,26.10,0.20,0.25,=,8.30,4.30,0.00,0.00,=,39.50,0.27,0.17,0.33,=,20.00,5.00,5.00,1.00,0.00,35.00,0.40,0.40,0.00,=,1.80,2.20,2.40,4.00,=,20.00,7.00,40.00,0.43,1.90,2.30,Reproductive Science Center of New Jersey,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,CENTER FOR ADVANCED REPRODUCTIVE MEDICINE & FERTILITY,,EDISON,NEW JERSEY,100%,0%,0%,0%,66%,0%,0%,4%,3%,15%,11%,17%,1%,<1%,25%,<1%,13%,3%,0.13,"Gregory H. Corsan, MD",143.00,27.00,37.00,14.00,9.00,30.10,20.00,16.70,2.90,0.00,39.20,40.70,29.70,0.14,0.00,34.30,29.60,16.20,0.00,0.00,(26.5Ð42.7),(13.8Ð50.2),(6.2Ð32.0),,,35.30,33.30,18.20,0.00,0.00,38.90,36.40,20.70,0.00,0.00,22.20,22.70,10.30,0.00,0.00,2.80,11.10,10.80,0.21,0.00,2.10,3.00,2.90,3.40,3.30,35.70,0.18,0.36,0.00,=,3.60,0.09,0.00,0.00,=,42.90,0.38,0.50,=,=,37.00,9.00,7.00,0.00,1.00,16.20,0.44,0.14,=,0.00,2.00,2.20,2.30,=,2.00,11.00,6.00,0.82,0.33,2.10,2.30,Center for Advanced Reproductive Medicine & Fertility,Yes,Yes,Yes,No,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,WOMEN'S FERTILITY CENTER,,ENGLEWOOD,NEW JERSEY,100%,0%,0%,0%,93%,0%,0%,2%,3%,17%,12%,43%,2%,0%,12%,2%,3%,3%,0.07,"Philip R. Lesorgen, MD",19.00,8.00,12.00,6.00,7.00,18.20,0.00,0.29,0.00,0.06,0.26,0.13,0.17,0.00,0.14,0.16,0.00,0.17,0.00,0.14,,,,,,0.16,0.00,0.18,0.00,0.14,0.20,0.00,0.33,0.00,0.17,0.20,0.00,0.17,0.00,0.17,0.00,0.00,0.08,0.00,0.00,2.20,1.90,2.30,2.00,2.70,0.20,0.00,0.00,=,0.00,0.00,0.00,0.50,=,0.00,0.00,=,0.50,=,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,=,=,=,2.30,3.00,=,=,=,0.00,0.00,=,=,=,,"Dr. Philip Lesorgen, Women's Fertility Center",No,No,Yes,No,Yes,No,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,NORTH HUDSON I.V.F.,CENTER FOR FERTILITY AND GYNECOLOGY,ENGLEWOOD CLIFFS,NEW JERSEY,100%,0%,0%,0%,94%,0%,0%,0%,0%,8%,12%,39%,0%,0%,10%,6%,0%,17%,0.10,"Jane E. Miller, MD",7.00,3.00,4.00,3.00,1.00,0.54,0.67,0.00,0.00,0.00,0.57,0.67,0.00,0.00,0.00,0.57,0.67,0.00,0.00,0.00,,,,,,0.57,1.00,0.00,0.00,0.00,0.67,1.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,2.20,3.00,3.00,3.00,3.00,0.75,1.00,=,=,=,0.00,0.00,=,=,=,0.75,1.00,=,=,=,3.00,4.00,0.00,0.00,0.00,1.00,0.25,=,=,=,2.30,2.00,=,=,=,14.00,4.00,0.64,0.25,2.40,2.50,"North Hudson I.V.F., Center for Fertility and Gynecology",Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"DOUGLAS S. RABIN, MD",,FAIR LAWN,NEW JERSEY,100%,0%,0%,0%,100%,3%,0%,3%,23%,3%,16%,2%,12%,0%,18%,3%,23%,13%,0.10,"Douglas S. Rabin, MD",12.00,6.00,11.00,3.00,3.00,0.11,0.20,8.70,0.20,0.00,0.17,0.17,0.18,0.67,0.00,0.17,0.17,0.18,0.67,0.00,,,,,,0.17,0.17,0.18,0.67,0.00,0.17,0.20,0.22,0.67,0.00,0.17,0.00,0.22,0.67,0.00,0.00,0.00,0.00,0.00,0.00,1.50,2.00,2.60,3.30,4.00,0.00,1.00,0.00,0.00,=,0.00,0.00,0.00,0.00,=,0.00,1.00,0.00,0.00,=,12.00,5.00,6.00,0.00,2.00,0.33,0.40,0.00,=,0.00,2.30,2.20,3.00,=,4.00,0.00,0.00,=,=,=,,"Douglas S. Rabin, MD",Yes,Yes,Yes,Yes,Yes,No,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"UNIVERSITY REPRODUCTIVE ASSOCIATES, PC",,HASBROUCK HEIGHTS,NEW JERSEY,100%,0%,0%,0%,93%,0%,0%,3%,<1%,<1%,2%,2%,<1%,<1%,33%,2%,9%,3%,0.47,"Peter G. McGovern, MD",111.00,61.00,55.00,20.00,7.00,28.40,28.50,16.90,8.20,0.00,43.20,39.30,36.40,20.00,0.00,36.00,36.10,34.50,5.00,0.00,(27.1Ð45.7),(24.2Ð49.4),(22.2Ð48.6),(0.1Ð24.9),,36.00,39.30,36.50,0.06,0.00,37.00,41.50,38.00,0.06,0.00,25.90,28.30,32.00,0.06,0.00,0.00,8.20,5.50,10.00,0.14,2.10,2.30,2.70,2.90,2.80,25.00,37.50,20.00,0.00,=,4.20,4.20,0.00,0.00,=,30.00,31.80,0.16,0.00,=,12.00,10.00,4.00,2.00,1.00,0.17,0.20,0.25,0.50,0.00,2.80,2.90,2.30,1.50,1.00,11.00,5.00,0.36,0.00,2.10,2.40,"University Reproductive Associates, PC",Yes,No,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,SHORE INSTITUTE FOR REPRODUCTIVE MEDICINE,,LAKEWOOD,NEW JERSEY,100%,0%,0%,0%,22%,0%,0%,3%,2%,15%,10%,7%,<1%,0%,26%,3%,28%,0%,0.11,"Allen Morgan, MD",49.00,18.00,18.00,3.00,0.00,38.20,27.90,27.80,0.10,=,46.90,0.44,0.44,0.33,=,32.70,0.39,0.33,0.33,=,(19.9Ð47.5),,,,,38.10,0.44,0.43,0.50,=,45.70,0.44,0.50,0.50,=,28.60,0.31,0.42,0.50,=,14.30,0.11,0.22,0.33,=,2.50,2.70,3.00,5.00,=,13.00,0.25,0.38,0.00,=,21.70,0.13,0.00,0.00,=,0.38,0.29,0.17,0.00,=,6.00,1.00,0.00,0.00,0.00,0.50,1.00,=,=,=,2.20,3.00,=,=,=,4.00,2.00,0.25,0.00,2.50,1.50,Shore Institute for Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,DELAWARE VALLEY OBGYN AND INFERTILITY GROUP,PRINCETON IVF,LAWRENCEVILLE,NEW JERSEY,100%,0%,0%,0%,53%,0%,0%,4%,0%,9%,9%,8%,<1%,1%,9%,6%,8%,21%,0.29,"Seth G. Derman, MD",52.00,26.00,23.00,17.00,8.00,35.40,31.60,15.40,15.20,0.13,50.00,50.00,26.10,0.24,0.13,40.40,34.60,21.70,0.24,0.13,(27.0Ð54.9),(17.2Ð55.7),(7.5Ð43.7),,,40.40,34.60,22.70,0.24,0.14,41.20,37.50,23.80,0.27,0.14,19.60,20.80,14.30,0.27,0.00,0.00,0.00,4.30,0.00,0.13,2.20,2.40,3.10,3.10,2.30,38.50,0.38,0.33,0.25,1.00,7.70,0.00,0.17,0.25,0.00,52.40,0.44,0.40,0.00,1.00,9.00,2.00,2.00,1.00,6.00,0.00,1.00,0.00,0.00,0.17,2.10,2.50,3.00,1.00,2.30,8.00,3.00,0.25,0.00,2.10,2.00,"Delaware Valley OBGYN and Infertility Group, Princeton IVF",Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PRINCETON CENTER FOR INFERTILITY & REPRODUCTIVE MEDICINE,,LAWRENCEVILLE,NEW JERSEY,100%,0%,0%,0%,42%,0%,0%,0%,4%,12%,10%,22%,0%,0%,12%,0%,18%,2%,0.24,"Althea M. O'Shaughnessy, MD",13.00,12.00,6.00,2.00,3.00,52.40,0.58,0.13,0.00,0.00,0.46,0.50,0.33,0.00,0.00,0.46,0.50,0.00,0.00,0.00,,,,,,0.50,0.75,0.00,0.00,0.00,0.55,0.86,0.00,0.00,0.00,0.18,0.29,0.00,0.00,0.00,0.08,0.33,0.00,0.50,0.33,1.90,2.70,3.20,1.00,3.50,0.50,0.83,0.00,=,=,0.17,0.00,0.00,=,=,0.67,0.67,=,=,=,4.00,1.00,3.00,0.00,0.00,0.25,0.00,0.00,=,=,2.00,1.00,3.00,=,=,3.00,0.00,0.33,=,2.00,,Princeton Center for Infertility & Reproductive Medicine,Yes,No,Yes,No,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,EAST COAST INFERTILITY AND IVF,,LITTLE SILVER,NEW JERSEY,100%,0%,0%,0%,63%,0%,0%,6%,<1%,2%,2%,10%,12%,<1%,17%,8%,4%,14%,0.30,"Miguel Damien, MD",46.00,38.00,44.00,24.00,11.00,33.70,20.50,13.20,11.10,0.00,43.50,34.20,25.00,20.80,0.00,34.80,31.60,22.70,20.80,0.00,(21.4Ð50.2),(17.5Ð48.7),(11.5Ð37.8),(7.1Ð42.2),,37.20,33.30,23.80,21.70,0.00,39.00,38.70,27.00,25.00,0.00,22.00,25.80,21.60,25.00,0.00,6.50,5.30,4.50,4.20,0.00,2.20,2.50,3.10,2.70,3.60,45.00,0.31,0.27,0.20,=,5.00,0.00,0.09,0.00,=,0.44,0.33,0.20,0.00,=,3.00,7.00,7.00,0.00,0.00,0.00,0.43,0.29,=,=,2.00,2.00,2.60,=,=,14.00,9.00,0.57,0.56,2.20,1.80,East Coast Infertility and IVF,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,INSTITUTE FOR REPRODUCTIVE MEDICINE AND SCIENCE,SAINT BARNABAS MEDICAL CENTER,LIVINGSTON,NEW JERSEY,100%,0%,0%,0%,56%,0%,0%,13%,0%,6%,6%,36%,2%,1%,6%,5%,14%,13%,0.12,"Margaret G. Garrisi, MD",224.00,132.00,171.00,92.00,34.00,33.80,26.40,17.80,9.60,2.90,44.20,39.40,28.70,16.30,5.90,34.80,32.60,25.10,8.70,5.90,(28.6Ð41.5),(24.7Ð41.3),(18.8Ð32.3),(3.8Ð16.4),(0.7Ð19.7),38.80,36.40,28.90,11.80,7.40,45.10,41.00,31.40,14.30,9.50,27.70,29.50,23.40,10.70,9.50,10.30,10.60,12.90,26.10,20.60,2.30,2.40,2.80,3.20,3.20,37.40,23.10,20.40,0.20,0.00,2.00,3.80,8.20,0.07,0.00,38.50,27.90,25.60,0.25,0.00,37.00,15.00,17.00,2.00,0.00,45.90,0.53,0.53,0.00,=,2.10,1.90,2.00,2.50,=,47.00,13.00,46.80,0.62,2.10,2.20,"Institute for Reproductive Medicine and Science, Saint Barnabas Medical Center",Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,COOPER INSTITUTE FOR REPRODUCTIVE HORMONAL DISORDERS,,MARLTON,NEW JERSEY,100%,0%,0%,0%,39%,2%,<1%,<1%,3%,8%,5%,33%,2%,<1%,13%,3%,9%,14%,0.13,"Jerome H. Check, MD, PhD",210.00,118.00,179.00,157.00,99.00,35.10,27.90,15.90,8.80,7.40,31.90,25.40,16.80,7.00,7.10,29.50,16.10,10.60,5.10,2.00,(23.4Ð36.2),(10.0Ð24.0),(6.5Ð16.1),(2.2Ð9.8),(0.2Ð7.1),33.70,22.10,15.20,7.50,3.00,45.30,29.70,19.40,12.30,5.30,27.70,21.90,16.30,10.80,2.60,12.40,27.10,30.20,32.50,33.30,1.90,2.20,2.30,2.10,2.50,32.80,16.70,16.70,0.00,0.29,4.50,6.70,3.30,0.09,0.00,38.70,0.26,0.16,0.13,0.50,90.00,41.00,19.00,16.00,2.00,31.10,39.00,0.11,0.25,0.00,2.00,2.20,2.30,3.30,2.50,68.00,91.00,39.70,31.90,2.00,2.10,Cooper Institute for Reproductive Hormonal Disorders,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,DELAWARE VALLEY INSTITUTE OF FERTILITY AND GENETICS,,MARLTON,NEW JERSEY,100%,0%,0%,0%,65%,0%,0%,<1%,2%,3%,4%,<1%,0%,0%,6%,<1%,3%,4%,0.79,"George S. Taliadouros, MD",62.00,50.00,34.00,5.00,7.00,37.80,26.00,27.00,0.00,4.50,50.00,42.00,38.20,0.20,0.29,38.70,36.00,29.40,0.00,0.14,(26.6Ð51.9),(22.9Ð50.8),(15.1Ð47.5),,,40.00,39.10,32.30,0.00,0.17,42.90,40.00,35.70,0.00,0.17,26.80,31.10,25.00,0.00,0.17,3.20,8.00,8.80,0.20,0.14,2.00,2.30,2.60,2.50,3.70,45.20,23.80,0.38,0.00,0.00,0.00,4.80,0.08,0.00,0.00,37.50,0.22,0.30,=,0.00,7.00,3.00,0.00,2.00,0.00,0.29,0.33,=,0.00,=,1.30,2.30,=,1.50,=,4.00,4.00,0.50,0.25,2.00,1.80,Delaware Valley Institute of Fertility and Genetics,Yes,No,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,SOUTH JERSEY FERTILITY CENTER,,MARLTON,NEW JERSEY,100%,0%,0%,0%,59%,0%,1%,1%,5%,5%,8%,9%,1%,<1%,17%,6%,5%,24%,0.26,"Robert A. Skaf, MD",181.00,83.00,57.00,34.00,14.00,28.80,18.50,10.30,5.20,4.30,39.20,25.30,21.10,17.60,0.14,35.40,22.90,17.50,8.80,0.07,(28.4Ð42.8),(14.4Ð33.4),(8.7Ð29.9),(1.9Ð23.7),,37.00,26.80,18.90,11.10,0.08,39.00,29.20,19.60,11.50,0.08,27.40,20.00,17.60,11.50,0.08,4.40,14.50,7.00,20.60,0.07,1.90,2.40,2.80,3.70,3.60,28.20,38.10,0.25,0.00,0.00,2.80,0.00,0.00,0.00,0.00,29.70,0.32,0.10,0.00,0.00,41.00,29.00,11.00,2.00,0.00,29.30,27.60,0.00,0.00,=,2.20,2.10,2.20,2.00,=,22.00,15.00,45.50,0.53,2.00,2.40,South Jersey Fertility Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,DIAMOND INSTITUTE FOR INFERTILITY,,MILLBURN,NEW JERSEY,100%,0%,0%,0%,70%,0%,<1%,6%,4%,12%,11%,45%,2%,<1%,2%,<1%,14%,6%,0.07,"Arie Birkenfeld, MD",85.00,53.00,55.00,39.00,13.00,30.60,14.90,7.90,9.20,3.40,42.40,26.40,18.20,30.80,0.15,35.30,18.90,12.70,12.80,0.08,(25.2Ð46.4),(9.4Ð32.0),(5.3Ð24.5),(4.3Ð27.4),,36.60,23.30,14.90,15.60,0.08,37.50,23.30,15.60,16.70,0.08,23.80,18.60,13.30,16.70,0.08,3.50,18.90,14.50,17.90,0.08,2.00,2.20,2.50,3.30,2.40,36.10,0.14,0.20,0.08,0.00,2.80,0.00,0.00,0.00,0.00,36.70,0.20,0.14,0.00,0.00,53.00,24.00,13.00,7.00,1.00,43.40,50.00,0.15,0.14,0.00,1.80,2.00,1.80,1.90,5.00,18.00,13.00,0.44,0.23,2.00,1.80,Diamond Institute for Infertility,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,REPRODUCTIVE MEDICINE ASSOCIATES OF NEW JERSEY,,MORRISTOWN,NEW JERSEY,100%,0%,0%,0%,85%,0%,<1%,7%,5%,3%,8%,3%,<1%,<1%,18%,16%,<1%,15%,0.34,"Michael R. Drews, MD",545.00,264.00,241.00,118.00,73.00,52.40,39.90,26.90,14.30,4.60,68.30,56.80,46.50,32.20,20.50,60.90,50.40,35.70,21.20,6.80,(56.7Ð65.0),(44.2Ð56.6),(29.6Ð42.1),(14.2Ð29.7),(2.3Ð15.3),60.90,50.60,37.70,23.60,7.90,65.40,53.20,40.80,26.60,8.90,40.20,36.40,29.40,23.40,8.90,0.00,0.40,5.40,10.20,13.70,1.90,2.00,2.50,2.80,3.10,39.50,35.30,26.80,10.50,0.00,1.60,0.00,4.50,2.60,0.00,38.60,31.60,27.90,12.00,0.00,190.00,144.00,110.00,29.00,9.00,62.60,58.30,40.90,31.00,0.56,1.70,1.70,1.60,1.40,1.80,112.00,133.00,68.80,55.60,1.90,1.80,Reproductive Medicine Associates of New Jersey,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,VALLEY HOSPITAL FERTILITY CENTER,,PARAMUS,NEW JERSEY,100%,0%,0%,0%,33%,0%,3%,6%,4%,6%,12%,23%,4%,2%,9%,3%,11%,14%,0.15,"Ali Nasseri, MD, PhD",92.00,51.00,64.00,48.00,9.00,43.60,35.60,18.30,11.80,0.00,56.50,47.10,29.70,18.80,0.00,46.70,43.10,20.30,8.30,0.00,(36.3Ð57.4),(29.3Ð57.8),(11.3Ð32.2),(2.3Ð20.0),,48.30,46.80,22.80,9.80,0.00,51.20,46.80,24.10,10.00,0.00,36.90,36.20,16.70,10.00,0.00,3.30,7.80,10.90,14.60,0.44,1.90,1.90,2.10,2.30,2.80,30.80,25.00,0.32,0.22,=,1.90,4.20,0.00,0.00,=,27.90,22.70,0.31,0.00,=,24.00,13.00,7.00,4.00,1.00,25.00,0.15,0.14,0.25,1.00,2.00,1.80,2.00,2.30,3.00,11.00,3.00,0.73,0.00,1.90,1.70,Valley Hospital Fertility Center,Yes,No,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
